index,dayId,date,name,traffic,newsTitle,newsSnippet
83709,20161129,2016-11-29,Alan Ruschel,"20,000+",nan,nan
83710,20161129,2016-11-29,Chapecoense,"200,000+",nan,nan
83711,20161129,2016-11-29,Cleber Santana,"100,000+",nan,nan
83712,20161129,2016-11-29,Evan Rachel Wood,"5,000+",nan,nan
83713,20161129,2016-11-29,Louisa May Alcott,"20,000+",nan,nan
83714,20161129,2016-11-29,Simon Bolivar,"10,000+",nan,nan
83715,20161129,2016-11-29,Tecnocom,"10,000+",nan,nan
83716,20161129,2016-11-29,The Walking Dead 7x06,"5,000+",nan,nan
83717,20161130,2016-11-30,Chapeco,"5,000+",nan,nan
83718,20161130,2016-11-30,Chapecoense Plantilla,"5,000+",nan,nan
83719,20161130,2016-11-30,Copa del Rey,"50,000+",nan,nan
83720,20161130,2016-11-30,Eduardo Mendoza,"20,000+",nan,nan
83721,20161130,2016-11-30,Helio Neto,"5,000+",nan,nan
83722,20161130,2016-11-30,Hercules Barcelona,"10,000+",nan,nan
83723,20161130,2016-11-30,Jackson Follmann,"5,000+",nan,nan
83724,20161130,2016-11-30,Keo Woolford,"5,000+",nan,nan
83725,20161130,2016-11-30,Maluma,"20,000+",nan,nan
83726,20161130,2016-11-30,Paul Walker,"10,000+",nan,nan
83727,20161130,2016-11-30,Primavera Sound,"20,000+",nan,nan
83728,20161130,2016-11-30,Real Madrid Hoy,"20,000+",nan,nan
83729,20161130,2016-11-30,Real Madrid Hoy,"10,000+",nan,nan
83730,20161130,2016-11-30,San Andres,"10,000+",nan,nan
83731,20161201,2016-12-01,1 de diciembre,"5,000+",nan,nan
83732,20161201,2016-12-01,Apple Pay,"5,000+",nan,nan
83733,20161201,2016-12-01,Bella Hadid,"10,000+",nan,nan
83734,20161201,2016-12-01,El Invitado,"5,000+",nan,nan
83735,20161201,2016-12-01,Irina Shayk,"100,000+",nan,nan
83736,20161201,2016-12-01,J Balvin,"10,000+",nan,nan
83737,20161201,2016-12-01,Jagadish Chandra Bose,"5,000+",nan,nan
83738,20161201,2016-12-01,Jennifer Lawrence,"5,000+",nan,nan
83739,20161201,2016-12-01,Magnus Carlsen,"5,000+",nan,nan
83740,20161201,2016-12-01,Mariano Real Madrid,"10,000+",nan,nan
83741,20161201,2016-12-01,Real Sociedad,"5,000+",nan,nan
83742,20161201,2016-12-01,Ronaldinho,"5,000+",nan,nan
83743,20161201,2016-12-01,Victoria Secret,"50,000+",nan,nan
83744,20161201,2016-12-01,diciembre,"10,000+",nan,nan
83745,20161202,2016-12-02,Barça Madrid,"20,000+",nan,nan
83746,20161202,2016-12-02,Nico Rosberg,"50,000+",nan,nan
83747,20161202,2016-12-02,Referendum Italia,"5,000+",nan,nan
83748,20161202,2016-12-02,Robbie Williams,"10,000+",nan,nan
83749,20161202,2016-12-02,Tesla,"10,000+",nan,nan
83750,20161203,2016-12-03,Amy Schumer,"5,000+",nan,nan
83751,20161203,2016-12-03,Atletico De Madrid,"20,000+",nan,nan
83752,20161203,2016-12-03,Futbol,"10,000+",nan,nan
83753,20161203,2016-12-03,Iniesta,"5,000+",nan,nan
83754,20161203,2016-12-03,Kirk Douglas,"5,000+",nan,nan
83755,20161203,2016-12-03,Neymar,"5,000+",nan,nan
83756,20161203,2016-12-03,Programacion,"10,000+",nan,nan
83757,20161203,2016-12-03,San Francisco Javier,"10,000+",nan,nan
83758,20161203,2016-12-03,Sport,"100,000+",nan,nan
83759,20161203,2016-12-03,Taiwan,"5,000+",nan,nan
83760,20161204,2016-12-04,Athletic,"10,000+",nan,nan
83761,20161204,2016-12-04,Austria,"10,000+",nan,nan
83762,20161204,2016-12-04,Batman,"5,000+",nan,nan
83763,20161204,2016-12-04,Betis,"20,000+",nan,nan
83764,20161204,2016-12-04,Diario Sur,"50,000+",nan,nan
83765,20161204,2016-12-04,Jennifer Lopez,"5,000+",nan,nan
83766,20161204,2016-12-04,Referendum Italia,"20,000+",nan,nan
83767,20161204,2016-12-04,Santa Barbara,"10,000+",nan,nan
83768,20161204,2016-12-04,The Last of Us 2,"20,000+",nan,nan
83769,20161205,2016-12-05,6 de diciembre,"5,000+",nan,nan
83770,20161205,2016-12-05,Deportivo Real Sociedad,"5,000+",nan,nan
83771,20161205,2016-12-05,Guns And Roses,"5,000+",nan,nan
83772,20161205,2016-12-05,Kirk Douglas,"10,000+",nan,nan
83773,20161205,2016-12-05,Manuel Valls,"5,000+",nan,nan
83774,20161205,2016-12-05,Nelson Mandela,"5,000+",nan,nan
83775,20161205,2016-12-05,Ronaldinho,"10,000+",nan,nan
83776,20161205,2016-12-05,Sporting,"5,000+",nan,nan
83777,20161206,2016-12-06,Alejandro Sanz,"10,000+",nan,nan
83778,20161206,2016-12-06,Amazon Go,"5,000+",nan,nan
83779,20161206,2016-12-06,Angelina Jolie,"5,000+",nan,nan
83780,20161206,2016-12-06,Atletico De Madrid,"20,000+",nan,nan
83781,20161206,2016-12-06,Barcelona Fc,"10,000+",nan,nan
83782,20161206,2016-12-06,Champions League,"50,000+",nan,nan
83783,20161206,2016-12-06,FC Barcelona,"10,000+",nan,nan
83784,20161206,2016-12-06,Football leaks,"5,000+",nan,nan
83785,20161206,2016-12-06,Gigi Hadid,"5,000+",nan,nan
83786,20161206,2016-12-06,Johnny Depp,"5,000+",nan,nan
83787,20161206,2016-12-06,Maluma 4 Babys,"10,000+",nan,nan
83788,20161206,2016-12-06,Peter Vaughan,"10,000+",nan,nan
83789,20161206,2016-12-06,San Nicolas,"5,000+",nan,nan
83790,20161208,2016-12-08,8 de diciembre,"10,000+",nan,nan
83791,20161208,2016-12-08,Athletic Club,"5,000+",nan,nan
83792,20161208,2016-12-08,Celta de Vigo,"5,000+",nan,nan
83793,20161208,2016-12-08,EUROPA LEAGUE,"20,000+",nan,nan
83794,20161208,2016-12-08,Greg Lake,"5,000+",nan,nan
83795,20161208,2016-12-08,Inmaculada Concepcion,"20,000+",nan,nan
83796,20161208,2016-12-08,John Lennon,"5,000+",nan,nan
83797,20161208,2016-12-08,Kirk Douglas,"10,000+",nan,nan
83798,20161208,2016-12-08,La Ola,"5,000+",nan,nan
83799,20161208,2016-12-08,Maisie Williams,"5,000+",nan,nan
83800,20161208,2016-12-08,Sorteo Champions Octavos,"10,000+",nan,nan
83801,20161208,2016-12-08,tarjeta roja,"10,000+",nan,nan
83802,20161209,2016-12-09,Celta,"5,000+",nan,nan
83803,20161209,2016-12-09,Escudo Atleti,"5,000+",nan,nan
83804,20161209,2016-12-09,Islas Salomon,"10,000+",nan,nan
83805,20161209,2016-12-09,John Glenn,"5,000+",nan,nan
83806,20161209,2016-12-09,Louis Tomlinson,"10,000+",nan,nan
83807,20161209,2016-12-09,Mick Jagger,"5,000+",nan,nan
83808,20161209,2016-12-09,PewDiePie,"5,000+",nan,nan
83809,20161209,2016-12-09,Sorteo Champions,"10,000+",nan,nan
83810,20161209,2016-12-09,Villarreal,"5,000+",nan,nan
83811,20161209,2016-12-09,Wanda,"100,000+",nan,nan
83812,20161209,2016-12-09,caso Nadia,"5,000+",nan,nan
83813,20161210,2016-12-10,Estambul,"5,000+",nan,nan
83814,20161210,2016-12-10,Malaga Granada,"5,000+",nan,nan
83815,20161210,2016-12-10,Morata,"10,000+",nan,nan
83816,20161210,2016-12-10,Osasuna Barcelona,"50,000+",nan,nan
83817,20161210,2016-12-10,Patti Smith,"5,000+",nan,nan
83818,20161210,2016-12-10,Real Madrid Deportivo,"50,000+",nan,nan
83819,20161210,2016-12-10,Real Sociedad,"20,000+",nan,nan
83820,20161210,2016-12-10,Salvame Snow Week,"5,000+",nan,nan
83821,20161211,2016-12-11,Celta Sevilla,"10,000+",nan,nan
83822,20161211,2016-12-11,Madrid Hoy,"5,000+",nan,nan
83823,20161211,2016-12-11,Novia De Cristiano Ronaldo,"10,000+",nan,nan
83824,20161211,2016-12-11,Real Madrid,"100,000+",nan,nan
83825,20161211,2016-12-11,Real Zaragoza,"5,000+",nan,nan
83826,20161211,2016-12-11,golpe de Estado,"20,000+",nan,nan
83827,20161212,2016-12-12,Balon De Oro,"100,000+",nan,nan
83828,20161212,2016-12-12,Europa League,"5,000+",nan,nan
83829,20161212,2016-12-12,Fast And Furious 8,"5,000+",nan,nan
83830,20161212,2016-12-12,Granbomba,"10,000+",nan,nan
83831,20161212,2016-12-12,Leicester,"5,000+",nan,nan
83832,20161212,2016-12-12,Ministerio De Educacion,"10,000+",nan,nan
83833,20161212,2016-12-12,Napoles,"5,000+",nan,nan
83834,20161212,2016-12-12,Nina,"5,000+",nan,nan
83835,20161212,2016-12-12,Pokemon Go,"20,000+",nan,nan
83836,20161212,2016-12-12,Santa Lucia,"5,000+",nan,nan
83837,20161212,2016-12-12,Sorteo Champions Octavos,"200,000+",nan,nan
83838,20161212,2016-12-12,Sorteo De La Champions 2016,"5,000+",nan,nan
83839,20161212,2016-12-12,Sorteo Europa League,"5,000+",nan,nan
83840,20161212,2016-12-12,UEFA,"10,000+",nan,nan
83841,20161212,2016-12-12,Villarreal,"5,000+",nan,nan
83842,20161213,2016-12-13,La La Land,"5,000+",nan,nan
83843,20161213,2016-12-13,Oblak,"5,000+",nan,nan
83844,20161213,2016-12-13,martes 13,"5,000+",nan,nan
83845,20161214,2016-12-14,Alan Thicke,"20,000+",nan,nan
83846,20161214,2016-12-14,Alepo,"10,000+",nan,nan
83847,20161214,2016-12-14,Aleppo,"5,000+",nan,nan
83848,20161214,2016-12-14,Amazon Prime Video,"20,000+",nan,nan
83849,20161214,2016-12-14,Atletico Nacional,"5,000+",nan,nan
83850,20161214,2016-12-14,Dunkerque,"5,000+",nan,nan
83851,20161214,2016-12-14,League of Legends,"10,000+",nan,nan
83852,20161214,2016-12-14,Mundial de Clubes,"5,000+",nan,nan
83853,20161214,2016-12-14,Nominaciones Goya 2017,"5,000+",nan,nan
83854,20161214,2016-12-14,RTVE,"10,000+",nan,nan
83855,20161214,2016-12-14,primera expedición al Polo Sur,"1,000,000+",nan,nan
83856,20161215,2016-12-15,Alejandro Sanz,"10,000+",nan,nan
83857,20161215,2016-12-15,Antonella Roccuzzo,"10,000+",nan,nan
83858,20161215,2016-12-15,Bruno Mars,"5,000+",nan,nan
83859,20161215,2016-12-15,Jennifer Lawrence,"50,000+",nan,nan
83860,20161215,2016-12-15,Kate Beckinsale,"10,000+",nan,nan
83861,20161215,2016-12-15,La Voz,"50,000+",nan,nan
83862,20161215,2016-12-15,Mundialito,"5,000+",nan,nan
83863,20161215,2016-12-15,Passengers,"5,000+",nan,nan
83864,20161215,2016-12-15,Real Madrid Hoy,"20,000+",nan,nan
83865,20161215,2016-12-15,Rogue One Una historia de Star Wars,"10,000+",nan,nan
83866,20161215,2016-12-15,Super Mario Run,"10,000+",nan,nan
83867,20161215,2016-12-15,Walt Disney,"5,000+",nan,nan
83868,20161216,2016-12-16,Blake Lively,"10,000+",nan,nan
83869,20161216,2016-12-16,Craig Sager,"10,000+",nan,nan
83870,20161216,2016-12-16,Joaquin Sabina,"5,000+",nan,nan
83871,20161216,2016-12-16,Juegos Del Hambre Rusia,"20,000+",nan,nan
83872,20161216,2016-12-16,Real Madrid,"50,000+",nan,nan
83873,20161216,2016-12-16,The OA,"5,000+",nan,nan
83874,20161217,2016-12-17,Ariana Grande,"10,000+",nan,nan
83875,20161217,2016-12-17,Final Mundial De Clubes 2016,"10,000+",nan,nan
83876,20161217,2016-12-17,Santiago Vazquez,"5,000+",nan,nan
83877,20161218,2016-12-18,Barça,"50,000+",nan,nan
83878,20161218,2016-12-18,FC Barcelona,"20,000+",nan,nan
83879,20161218,2016-12-18,Fútbol Club Barcelona,"20,000+",nan,nan
83880,20161218,2016-12-18,Juana La Loca,"10,000+",nan,nan
83881,20161218,2016-12-18,Nina,"5,000+",nan,nan
83882,20161218,2016-12-18,Rob Kardashian,"10,000+",nan,nan
83883,20161218,2016-12-18,Steve Biko,"5,000+",nan,nan
83884,20161219,2016-12-19,Alejandro Sanz,"10,000+",nan,nan
83885,20161219,2016-12-19,Alemania,"5,000+",nan,nan
83886,20161219,2016-12-19,Atentado Berlin 2016,"5,000+",nan,nan
83887,20161219,2016-12-19,Athletic,"20,000+",nan,nan
83888,20161219,2016-12-19,Berlin,"100,000+",nan,nan
83889,20161219,2016-12-19,Camila Cabello,"20,000+",nan,nan
83890,20161219,2016-12-19,Copa del Rey,"5,000+",nan,nan
83891,20161219,2016-12-19,Diego Lopez,"10,000+",nan,nan
83892,20161219,2016-12-19,La Opinion,"5,000+",nan,nan
83893,20161219,2016-12-19,Messi,"10,000+",nan,nan
83894,20161219,2016-12-19,Miguel Angel Silvestre,"5,000+",nan,nan
83895,20161219,2016-12-19,Shannon de Lima,"5,000+",nan,nan
83896,20161219,2016-12-19,Zsa Zsa Gabor,"20,000+",nan,nan
83897,20161219,2016-12-19,Zurich,"5,000+",nan,nan
83898,20161219,2016-12-19,embajador ruso,"20,000+",nan,nan
83899,20161219,2016-12-19,las provincias,"20,000+",nan,nan
83900,20161220,2016-12-20,Alepo,"20,000+",nan,nan
83901,20161220,2016-12-20,Bbc News,"20,000+",nan,nan
83902,20161220,2016-12-20,Blade Runner,"10,000+",nan,nan
83903,20161220,2016-12-20,CNN,"5,000+",nan,nan
83904,20161220,2016-12-20,Parejo,"10,000+",nan,nan
83905,20161220,2016-12-20,Rt,"10,000+",nan,nan
83906,20161220,2016-12-20,Tiburon Fantasma,"5,000+",nan,nan
83907,20161220,2016-12-20,quinoa,"5,000+",nan,nan
83908,20161221,2016-12-21,Canelas 2010,"5,000+",nan,nan
83909,20161221,2016-12-21,Clausula Suelo,"50,000+",nan,nan
83910,20161221,2016-12-21,Clausulas Suelo,"10,000+",nan,nan
83911,20161221,2016-12-21,Copa del Rey,"100,000+",nan,nan
83912,20161221,2016-12-21,Euribor,"5,000+",nan,nan
83913,20161221,2016-12-21,FC Barcelona,"10,000+",nan,nan
83914,20161221,2016-12-21,Laura Pausini,"5,000+",nan,nan
83915,20161221,2016-12-21,Paco de Lucía,"1,000,000+",nan,nan
83916,20161221,2016-12-21,Rafael,"5,000+",nan,nan
83917,20161221,2016-12-21,la voz,"20,000+",nan,nan
83918,20161222,2016-12-22,66513,"10,000+",nan,nan
83919,20161222,2016-12-22,Alejandro Sanz,"20,000+",nan,nan
83920,20161222,2016-12-22,Barcelona Fc,"5,000+",nan,nan
83921,20161222,2016-12-22,Betis,"20,000+",nan,nan
83922,20161222,2016-12-22,Franca Sozzani,"5,000+",nan,nan
83923,20161222,2016-12-22,Gordo de Navidad,"100,000+",nan,nan
83924,20161222,2016-12-22,Lucy Hale,"10,000+",nan,nan
83925,20161222,2016-12-22,Miguel Angel Silvestre,"10,000+",nan,nan
83926,20161222,2016-12-22,Radio,"5,000+",nan,nan
83927,20161222,2016-12-22,dislexia,"10,000+",nan,nan
83928,20161222,2016-12-22,ser,"5,000+",nan,nan
83929,20161222,2016-12-22,sorteo,"5,000+",nan,nan
83930,20161222,2016-12-22,canta,"5,000+",nan,nan
83931,20161223,2016-12-23,Assassin S Creed,"10,000+",nan,nan
83932,20161223,2016-12-23,Carrie Fisher,"5,000+",nan,nan
83933,20161223,2016-12-23,Felices fiestas,"1,000,000+",nan,nan
83934,20161223,2016-12-23,Feliz Navidad,"50,000+",nan,nan
83935,20161223,2016-12-23,Malta,"20,000+",nan,nan
83936,20161223,2016-12-23,Steam,"50,000+",nan,nan
83937,20161224,2016-12-24,Imagenes De Navidad,"10,000+",nan,nan
83938,20161224,2016-12-24,Nochebuena,"1,000,000+",nan,nan
83939,20161224,2016-12-24,Papa Noel,"50,000+",nan,nan
83940,20161224,2016-12-24,Rick Parfitt,"10,000+",nan,nan
83941,20161224,2016-12-24,Steam Caido,"5,000+",nan,nan
83942,20161224,2016-12-24,Videos De Navidad,"20,000+",nan,nan
83943,20161224,2016-12-24,Villancicos,"20,000+",nan,nan
83944,20161224,2016-12-24,mensajes de navidad,"10,000+",nan,nan
83945,20161225,2016-12-25,Alien Covenant,"5,000+",nan,nan
83946,20161225,2016-12-25,Avion Ruso,"10,000+",nan,nan
83947,20161225,2016-12-25,Feliz Navidad,"1,000,000+",nan,nan
83948,20161225,2016-12-25,Gil Parrondo,"5,000+",nan,nan
83949,20161225,2016-12-25,Mannequin Challenge,"5,000+",nan,nan
83950,20161225,2016-12-25,Michael Jackson,"5,000+",nan,nan
83951,20161225,2016-12-25,Misa del Gallo,"5,000+",nan,nan
83952,20161225,2016-12-25,Rafael,"10,000+",nan,nan
83953,20161225,2016-12-25,Terremoto Chile,"10,000+",nan,nan
83954,20161225,2016-12-25,canciones de Navidad,"10,000+",nan,nan
83955,20161225,2016-12-25,noche de paz,"5,000+",nan,nan
83956,20161226,2016-12-26,Boxing Day,"10,000+",nan,nan
83957,20161226,2016-12-26,Britney Spears,"10,000+",nan,nan
83958,20161226,2016-12-26,David Bowie,"5,000+",nan,nan
83959,20161226,2016-12-26,George Michael,"1,000,000+",nan,nan
83960,20161226,2016-12-26,Premier League,"20,000+",nan,nan
83961,20161227,2016-12-27,Blade,"5,000+",nan,nan
83962,20161227,2016-12-27,Carrie Fisher,"200,000+",nan,nan
83963,20161227,2016-12-27,Rafael,"5,000+",nan,nan
83964,20161227,2016-12-27,Raphael,"20,000+",nan,nan
83965,20161227,2016-12-27,Ricky Harris,"20,000+",nan,nan
83966,20161227,2016-12-27,Rob Schneider,"5,000+",nan,nan
83967,20161228,2016-12-28,28 de diciembre,"10,000+",nan,nan
83968,20161228,2016-12-28,Antonio Banderas,"5,000+",nan,nan
83969,20161228,2016-12-28,Contaminacion Madrid,"5,000+",nan,nan
83970,20161228,2016-12-28,Drake,"10,000+",nan,nan
83971,20161228,2016-12-28,El vuelo,"10,000+",nan,nan
83972,20161228,2016-12-28,Inocentadas 2016,"20,000+",nan,nan
83973,20161228,2016-12-28,Las Campos,"20,000+",nan,nan
83974,20161228,2016-12-28,Mel Gibson,"5,000+",nan,nan
83975,20161228,2016-12-28,Ronda Rousey,"10,000+",nan,nan
83976,20161228,2016-12-28,Tricia McCauley,"50,000+",nan,nan
83977,20161228,2016-12-28,inocentadas,"20,000+",nan,nan
83978,20161229,2016-12-29,Ana Ivanovic,"10,000+",nan,nan
83979,20161229,2016-12-29,Charles Goodyear,"5,000+",nan,nan
83980,20161229,2016-12-29,Debbie Reynolds,"200,000+",nan,nan
83981,20161229,2016-12-29,Griezmann,"5,000+",nan,nan
83982,20161229,2016-12-29,Nasri,"5,000+",nan,nan
83983,20161229,2016-12-29,Tesla,"5,000+",nan,nan
83984,20161229,2016-12-29,Trafico Madrid,"5,000+",nan,nan
83985,20161230,2016-12-30,2017,"10,000+",nan,nan
83986,20161230,2016-12-30,Donald Trump,"5,000+",nan,nan
83987,20161230,2016-12-30,Feliz 2017,"20,000+",nan,nan
83988,20161230,2016-12-30,Feliz Año Nuevo,"10,000+",nan,nan
83989,20161230,2016-12-30,Feliz año nuevo 2017,"20,000+",nan,nan
83990,20161230,2016-12-30,Prandelli,"10,000+",nan,nan
83991,20161230,2016-12-30,Robin Hood,"5,000+",nan,nan
83992,20161230,2016-12-30,Ronda Rousey,"10,000+",nan,nan
83993,20161230,2016-12-30,pasajeros,"5,000+",nan,nan
83994,20161231,2016-12-31,Campanadas 2017,"10,000+",nan,nan
83995,20161231,2016-12-31,Felicitaciones De Año Nuevo 2017,"50,000+",nan,nan
83996,20161231,2016-12-31,Felicitaciones De Fin De Año,"5,000+",nan,nan
83997,20161231,2016-12-31,Fin De Ano,"20,000+",nan,nan
83998,20161231,2016-12-31,Mensajes De Año Nuevo 2017,"5,000+",nan,nan
83999,20161231,2016-12-31,Nochevieja,"1,000,000+",nan,nan
84000,20161231,2016-12-31,Premier League,"10,000+",nan,nan
84001,20161231,2016-12-31,Rituales para fin de año,"5,000+",nan,nan
84002,20161231,2016-12-31,San Silvestre,"10,000+",nan,nan
84003,20161231,2016-12-31,felicitaciones de Año Nuevo,"100,000+",nan,nan
84004,20161231,2016-12-31,feliz Año,"20,000+",nan,nan
84005,20170101,2017-01-01,1 de enero,"5,000+",nan,nan
84006,20170101,2017-01-01,Atentado Estambul,"100,000+",nan,nan
84007,20170101,2017-01-01,Australia,"5,000+",nan,nan
84008,20170101,2017-01-01,Dakar 2017,"5,000+",nan,nan
84009,20170101,2017-01-01,Felicitaciones Año Nuevo,"5,000+",nan,nan
84010,20170101,2017-01-01,Feliz 2017,"100,000+",nan,nan
84011,20170101,2017-01-01,Festivos 2017,"5,000+",nan,nan
84012,20170101,2017-01-01,Gustavo Dudamel,"100,000+",nan,nan
84013,20170101,2017-01-01,Hollyweed,"5,000+",nan,nan
84014,20170101,2017-01-01,Mariah Carey,"10,000+",nan,nan
84015,20170101,2017-01-01,Noticias De Ultima Hora,"20,000+",nan,nan
84016,20170101,2017-01-01,Ricky Martin,"10,000+",nan,nan
84017,20170101,2017-01-01,Scarlett Johansson,"10,000+",nan,nan
84018,20170101,2017-01-01,Sing,"10,000+",nan,nan
84019,20170101,2017-01-01,campanadas,"5,000+",nan,nan
84020,20170101,2017-01-01,pasajeros,"10,000+",nan,nan
84021,20170102,2017-01-02,BBVA,"100,000+",nan,nan
84022,20170102,2017-01-02,Calendario 2017,"10,000+",nan,nan
84023,20170102,2017-01-02,El Medico,"10,000+",nan,nan
84024,20170102,2017-01-02,Eloísa González,"5,000+",nan,nan
84025,20170102,2017-01-02,Hacienda,"5,000+",nan,nan
84026,20170102,2017-01-02,Popular,"5,000+",nan,nan
84027,20170102,2017-01-02,Sherlock,"5,000+",nan,nan
84028,20170102,2017-01-02,rebajas,"10,000+",nan,nan
84029,20170103,2017-01-03,Atletico De Madrid,"10,000+",nan,nan
84030,20170103,2017-01-03,El Vuelo,"5,000+",nan,nan
84031,20170103,2017-01-03,John Berger,"10,000+",nan,nan
84032,20170103,2017-01-03,Luis Mazzeo,"5,000+",nan,nan
84033,20170103,2017-01-03,Mark Hamill,"5,000+",nan,nan
84034,20170103,2017-01-03,Valencia Celta,"5,000+",nan,nan
84035,20170104,2017-01-04,Charles Manson,"20,000+",nan,nan
84036,20170104,2017-01-04,Copa del Rey,"200,000+",nan,nan
84037,20170104,2017-01-04,Fútbol Club Barcelona,"5,000+",nan,nan
84038,20170104,2017-01-04,REAL SOCIEDAD,"5,000+",nan,nan
84039,20170104,2017-01-04,tarjeta roja,"5,000+",nan,nan
84040,20170105,2017-01-05,Athletic Barcelona,"50,000+",nan,nan
84041,20170105,2017-01-05,Chelsea,"5,000+",nan,nan
84042,20170105,2017-01-05,Monaco,"5,000+",nan,nan
84043,20170105,2017-01-05,Reyes Magos,"50,000+",nan,nan
84044,20170106,2017-01-06,Apple Watch,"5,000+",nan,nan
84045,20170106,2017-01-06,Carlos Sainz,"20,000+",nan,nan
84046,20170106,2017-01-06,Dybala,"5,000+",nan,nan
84047,20170106,2017-01-06,Ed Sheeran,"5,000+",nan,nan
84048,20170106,2017-01-06,Feliz Dia De Reyes,"10,000+",nan,nan
84049,20170106,2017-01-06,Florida,"10,000+",nan,nan
84050,20170106,2017-01-06,el niño,"50,000+",nan,nan
84051,20170106,2017-01-06,pasajeros,"10,000+",nan,nan
84052,20170106,2017-01-06,canta,"5,000+",nan,nan
84053,20170107,2017-01-07,Adidas,"20,000+",nan,nan
84054,20170107,2017-01-07,Atletico de Madrid,"10,000+",nan,nan
84055,20170107,2017-01-07,Dwayne Johnson,"5,000+",nan,nan
84056,20170107,2017-01-07,Indiana Jones,"5,000+",nan,nan
84057,20170107,2017-01-07,Liga,"5,000+",nan,nan
84058,20170107,2017-01-07,Mango,"100,000+",nan,nan
84059,20170107,2017-01-07,ROJADIRECTA,"50,000+",nan,nan
84060,20170107,2017-01-07,Sandford Fleming,"1,000,000+",nan,nan
84061,20170108,2017-01-08,ATHLETIC,"10,000+",nan,nan
84062,20170108,2017-01-08,Andre Silva,"5,000+",nan,nan
84063,20170108,2017-01-08,Barça Villarreal,"5,000+",nan,nan
84064,20170108,2017-01-08,Ben Yedder,"5,000+",nan,nan
84065,20170108,2017-01-08,Betis,"20,000+",nan,nan
84066,20170108,2017-01-08,CELTA DE VIGO,"5,000+",nan,nan
84067,20170108,2017-01-08,David Bowie,"20,000+",nan,nan
84068,20170108,2017-01-08,Futbol Hoy,"5,000+",nan,nan
84069,20170108,2017-01-08,Globos de Oro 2017,"5,000+",nan,nan
84070,20170108,2017-01-08,Mario Soares,"5,000+",nan,nan
84071,20170108,2017-01-08,NFL,"5,000+",nan,nan
84072,20170108,2017-01-08,Real Zaragoza,"10,000+",nan,nan
84073,20170108,2017-01-08,Stephen Hawking,"5,000+",nan,nan
84074,20170108,2017-01-08,Villarreal Barcelona,"100,000+",nan,nan
84075,20170108,2017-01-08,juego del Muelle,"50,000+",nan,nan
84076,20170109,2017-01-09,Elettra Lamborghini,"50,000+",nan,nan
84077,20170109,2017-01-09,Eva Longoria,"10,000+",nan,nan
84078,20170109,2017-01-09,GH VIP,"50,000+",nan,nan
84079,20170109,2017-01-09,GH VIP 5,"10,000+",nan,nan
84080,20170109,2017-01-09,Meryl Streep,"20,000+",nan,nan
84081,20170109,2017-01-09,Novia De Cristiano Ronaldo,"5,000+",nan,nan
84082,20170109,2017-01-09,Pique,"5,000+",nan,nan
84083,20170109,2017-01-09,Ryan Gosling,"50,000+",nan,nan
84084,20170109,2017-01-09,The Crown,"10,000+",nan,nan
84085,20170109,2017-01-09,U2,"5,000+",nan,nan
84086,20170109,2017-01-09,Vin Diesel,"5,000+",nan,nan
84087,20170109,2017-01-09,Zygmunt Bauman,"5,000+",nan,nan
84088,20170109,2017-01-09,blogger,"5,000+",nan,nan
84089,20170110,2017-01-10,Blake Lively,"5,000+",nan,nan
84090,20170110,2017-01-10,David Bowie,"10,000+",nan,nan
84091,20170110,2017-01-10,Derrick Rose,"5,000+",nan,nan
84092,20170110,2017-01-10,Jovetic,"10,000+",nan,nan
84093,20170110,2017-01-10,Maps Google,"10,000+",nan,nan
84094,20170110,2017-01-10,Nadia,"20,000+",nan,nan
84095,20170110,2017-01-10,Nepotismo,"5,000+",nan,nan
84096,20170110,2017-01-10,Norwegian,"20,000+",nan,nan
